"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.66113957359017,6.65104608226365,4.748903139907,3.21611682087361e-05,0.00580037796729625,2.34127099038525,"OSBP2"
2.0320012365178,11.2250649219201,4.74564838980319,3.2480575061925e-05,0.00580037796729625,2.3322003160455,"HIPK2"
2.05111876615362,8.94124447218354,4.74069562911532,3.29726452203262e-05,0.00580037796729625,2.31839955200499,"PLSCR4"
-1.29628417236206,8.26080687972951,-4.7398412058283,3.30582768630945e-05,0.00580037796729625,2.3160189770627,"DDX10"
2.07030817790954,7.87206455274115,4.73927535799092,3.31151080199043e-05,0.00580037796729625,2.3144424664085,"HDAC1"
-1.68005867214408,8.98080353912663,-4.73747671072102,3.32963982340462e-05,0.00580037796729625,2.30943147077831,"NME1"
1.65101212216987,7.92308142728167,4.73532505210237,3.35145588523887e-05,0.00580037796729625,2.30343743690163,"KANK2"
1.30488771746871,9.36978684589587,4.73349545043345,3.37011769062847e-05,0.00580037796729625,2.29834096265269,"NFKBIA"
1.72745533333223,8.61474795077896,4.73302362854327,3.37494688031115e-05,0.00580037796729625,2.29702672918668,"EMX2"
1.63109462774864,7.63193454334463,4.72908870746947,3.4154889366875e-05,0.00580037796729625,2.28606714043396,"TNFRSF10B"
1.4584018486972,7.8218514580107,4.72847149757146,3.42189167468549e-05,0.00580037796729625,2.28434822850936,"EGFR"
2.05909025351388,9.39386559633354,4.71817673909654,3.53045252424783e-05,0.00589894781664758,2.25568359494223,"CCDC88A"
2.02343454315039,10.9790036813693,4.71686904923568,3.54448389400615e-05,0.00589894781664758,2.25204328653227,"PON2"
2.87808609406137,9.66795111187307,4.71230966305143,3.5938381092038e-05,0.00589894781664758,2.23935244359587,"SLC25A18"
1.87153609608351,7.03594145631955,4.71033913431002,3.615378238198e-05,0.00589894781664758,2.23386826294677,"PRO1804"
1.56681190941855,9.65862388920413,4.70792514559599,3.64193985978996e-05,0.00589894781664758,2.22715046323521,"PSD2"
1.63380535357795,6.76410423714557,4.70757952427877,3.64575855322353e-05,0.00589894781664758,2.22618869839899,"SCUBE3"
3.01401778822787,11.8977921158718,4.70407271563986,3.68472897190751e-05,0.00591717604375945,2.21643099487384,"RBM25"
1.34784775579433,8.2389287139344,4.70064639023645,3.72320252614448e-05,0.00593434026517864,2.20689853726626,"SMOX"
1.56285339558558,7.46922462467201,4.68903729673612,3.85653352495544e-05,0.00607345226692248,2.17461025674899,"RAD9A"
1.21733966363667,7.91913834984622,4.68811261325563,3.86735419187872e-05,0.00607345226692248,2.17203908671989,"XRCC2"
1.26028331654219,8.06815189236041,4.68108176388083,3.9506163730253e-05,0.00615892441569886,2.15249228376861,"FAM167A"
1.84016183405562,6.68813717043918,4.67042913347739,4.0801546031296e-05,0.00630215190129211,2.12288705635017,"GCNT2"
2.37916321711164,9.39796568762387,4.66870562816257,4.10150348478136e-05,0.00630215190129211,2.11809839942765,"IQCA1"
