"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903054","negative regulation of extracellular matrix organization","5/2848","14/16355",0.357142857142857,2.05093800160514,1.80636012770123,0.0806219055739528,0.68853616104035,0.666077501719444,"CST3/TGFBR3/TNFRSF1A/PPARG/TNFRSF1B",5
"GO:2000320","negative regulation of T-helper 17 cell differentiation","5/2848","14/16355",0.357142857142857,2.05093800160514,1.80636012770123,0.0806219055739528,0.68853616104035,0.666077501719444,"RC3H2/JAK3/LGALS1/TBX21/STAT5A",5
"GO:2000328","regulation of T-helper 17 cell lineage commitment","5/2848","14/16355",0.357142857142857,2.05093800160514,1.80636012770123,0.0806219055739528,0.68853616104035,0.666077501719444,"JAK3/LGALS1/IL23A/TBX21/STAT5A",5
"GO:0045669","positive regulation of osteoblast differentiation","17/2848","69/16355",0.246376811594203,1.41484998371601,1.5856631983814,0.0809856523944564,0.689691634919221,0.667195286373452,"CEBPB/WWTR1/SMAD5/BMP7/YAP1/FGF2/ZHX3/HGF/RUNX2/NELL1/IL6/CCN1/GDF10/IL6R/NPNT/SFRP2/FERMT2",17
"GO:0072171","mesonephric tubule morphogenesis","17/2848","69/16355",0.246376811594203,1.41484998371601,1.5856631983814,0.0809856523944564,0.689691634919221,0.667195286373452,"FGF1/FGF2/CITED1/TMEM59L/GREM1/SOX9/BCL2/WNT6/GREB1L/FGF8/HS2ST1/MAGED1/NPNT/SMO/GDNF/LAMA5/SIX4",17
"GO:0000086","G2/M transition of mitotic cell cycle","31/2848","139/16355",0.223021582733813,1.28072962977932,1.52625227558963,0.081709336316822,0.69330439409095,0.670690204635673,"HSPA2/PPME1/USP47/BABAM2/BRSK2/USP22/CDC14B/LATS1/FOXN3/VPS4A/SYF2/FBXL15/RAD51C/CCNG1/CCNB1/TPD52L1/AVEN/KHDRBS1/INIP/ABCB1/CALM1/CDK2/CALM3/RBBP8/CDK6/ENSA/BRSK1/PPM1D/ARPP19/PHOX2B/VPS4B",31
"GO:0014909","smooth muscle cell migration","18/2848","74/16355",0.243243243243243,1.3968550713635,1.57112158569266,0.0821351933558725,0.69330439409095,0.670690204635673,"LPAR1/NFE2L2/TAFA5/VTN/FGF9/ADAMTS1/PLXNA1/MAP3K7/DOCK4/BCL2/SRC/PRKG1/NR4A3/PDGFRB/FAT1/TERT/IGFBP3/CORO1B",18
"GO:0032008","positive regulation of TOR signaling","18/2848","74/16355",0.243243243243243,1.3968550713635,1.57112158569266,0.0821351933558725,0.69330439409095,0.670690204635673,"WAC/CSNK1A1/LAMTOR2/MIOS/RRAGA/WDR59/GOLPH3/WDR24/F3/SEH1L/SRC/RPTOR/RICTOR/AKT1/PIM1/CUL3/RRAGD/MLST8",18
"GO:0061077","chaperone-mediated protein folding","18/2848","74/16355",0.243243243243243,1.3968550713635,1.57112158569266,0.0821351933558725,0.69330439409095,0.670690204635673,"HSPA2/TCP1/TOR2A/PPIB/HSPA1A/TOR1A/DNAJB4/CHORDC1/FKBP2/HSPA14/DNAJB6/HSPA1B/DNAJB1/FKBP5/HSPB1/HSPB6/HSPA5/CCT7",18
"GO:1901880","negative regulation of protein depolymerization","18/2848","74/16355",0.243243243243243,1.3968550713635,1.57112158569266,0.0821351933558725,0.69330439409095,0.670690204635673,"VILL/SPTAN1/TTBK2/SPTBN1/DMTN/TWF1/KATNB1/TPX2/GSN/STMN2/MID1IP1/FLII/ADD3/SCIN/BMERB1/CARMIL2/EPS8/APC",18
"GO:0009636","response to toxic substance","52/2848","248/16355",0.209677419354839,1.20409908481334,1.48717510785789,0.0826194695500113,0.69330439409095,0.670690204635673,"PRDX2/PRDX6/MT2A/NFE2L2/TP53INP1/MT1X/EHMT2/MT1E/GPX4/CNP/PON2/MT1F/SLC22A18/MT1M/CP/BMP7/GPX1/SLC22A5/MT1H/SRSF9/GFER/SLC7A11/EPHX1/MT1G/PRDX4/NEFL/GPX3/HBA2/BCL2/LTC4S/MAOB/OPRD1/ADAMTS13/GSTK1/SRD5A1/MBP/ABCB1/SCN9A/KDM1A/BPHL/BAX/UBIAD1/SLC17A3/AHR/FANCC/SLC30A1/PIM1/AKR1A1/MT1HL1/MTARC1/HBQ1/AMBP",52
"GO:0031329","regulation of cellular catabolic process","92/2848","461/16355",0.199566160520607,1.1460339028492,1.46046142259138,0.0827082085389495,0.69330439409095,0.670690204635673,"BAD/GBA1/EEF1A2/TSC2/WAC/CDK5/ATP13A2/CAPNS1/VPS35/ATP2B4/TP53INP1/IFI16/EHMT2/SNX32/HK2/BAG3/OPTN/WDR45/PIP4K2A/MCL1/MAPK3/KAT2B/SETD2/MTCL1/CISD2/ACACB/IKBKG/NPRL3/MET/RRAGA/ATP6V0D1/NPRL2/FOXO1/HTR2A/MAP3K7/HMGB1/RAB3GAP1/CTTN/ENDOG/UBR4/NPC1/ATP6V1G2/DAGLB/DTX3L/GFAP/DNM1L/ATP6V0C/WDR24/TSPAN5/GAPDH/CPTP/RNF5/FBXL2/ATP6V0B/PPARA/CDC37/LONP2/IRS2/BCL2/SNCA/TFEB/ATP6V1E1/SRC/HGF/CPT1A/ATP6V0D2/USP10/UCHL1/PIK3C3/STAT3/P2RX7/RPTOR/LRRK2/CTSA/SESN3/ATP6V1H/AKT1/PLEKHF1/SIRT1/TRIM65/PTPN3/HSPB1/ATG101/RNF31/TNFRSF1B/DRAM1/CDK5R1/FYCO1/TIMP3/RRAGD/LEPR/MLST8",92
"GO:0032543","mitochondrial translation","29/2848","129/16355",0.224806201550388,1.29097802891734,1.52353296728618,0.0828023853986231,0.69330439409095,0.670690204635673,"MRPL41/MRPL9/RARS2/MRPS15/HARS1/YARS2/PTCD1/MRPL55/GADD45GIP1/MTG1/MRPS11/MRPL12/MRPL36/MRPL47/MRPS18A/MRPL37/MRPL54/MRPS34/TUFM/MRPL43/MRPL2/MTRF1L/MRPS10/MRPS28/UQCC2/RPUSD3/MRPL23/MRPS2/MTG2",29
"GO:0002548","monocyte chemotaxis","13/2848","50/16355",0.26,1.49308286516854,1.60341909302316,0.0829196705028897,0.69330439409095,0.670690204635673,"HMGB1/LGALS3/ANO6/FLT1/GREM1/NINJ1/IL6/IL6R/ANXA1/SLAMF8/CCL1/FPR2/CXCL10",13
"GO:0061082","myeloid leukocyte cytokine production","13/2848","50/16355",0.26,1.49308286516854,1.60341909302316,0.0829196705028897,0.69330439409095,0.670690204635673,"MIF/BCL6/DDX21/TGFB2/CUEDC2/RABGEF1/LITAF/TGFB3/MAPKAPK2/CARD9/NR4A3/P2RX7/SIRT1",13
"GO:1904262","negative regulation of TORC1 signaling","13/2848","50/16355",0.26,1.49308286516854,1.60341909302316,0.0829196705028897,0.69330439409095,0.670690204635673,"TSC2/MAPK3/MIOS/NPRL3/WDR59/NPRL2/NPC1/WDR24/SEH1L/CASTOR3P/UBE2W/PELI1/SESN3",13
"GO:1990778","protein localization to cell periphery","72/2848","354/16355",0.203389830508475,1.1679918110836,1.46729933198367,0.0831957168457396,0.69330439409095,0.670690204635673,"AP2M1/KIF5B/STXBP1/CDK5/CPLX1/CLIP3/VPS35/ATP2B4/LGI1/SORBS1/PDPK1/STX1B/MACF1/CACNB3/OPTN/PACS2/STX8/RAP2A/ADAM10/SPTBN1/OLFM1/CACNG3/KCNIP4/GORASP2/GOLGA7/RAB7A/LARGE1/DPP6/GBP1/LDLRAP1/PACS1/EHD1/LGALS3/EZR/VPS4A/GOLPH3/NRXN1/HYCC1/TSPAN5/PICALM/RHOQ/RAMP3/IQSEC2/MISP/PRAM1/SNCA/KCNB2/ERRFI1/ZDHHC4/RABEP1/KIF13A/TNFRSF1A/PALS1/ERBB4/MMP14/KCNIP3/BSG/EXOC5/GPER1/SIRT6/ATP2C2/PPFIA1/ZDHHC2/SFN/AKT1/PLEKHF1/APPL1/LAMA5/WDR72/CACNA2D2/NUBP1/EMP2",72
"GO:0021761","limbic system development","28/2848","124/16355",0.225806451612903,1.29672209133744,1.52296746014709,0.0832684766515084,0.69330439409095,0.670690204635673,"IGF1R/ZIC1/CDK5/ATP2B4/FGFR2/LARGE1/PLXNA1/RAB3GAP1/DAB1/KIRREL3/LEF1/NHLH2/NEFL/XRCC1/NEUROD6/EPHA5/SLC32A1/UQCRQ/ATP1A2/FXR1/ID4/SRD5A1/SCN2A/BCAN/BAX/CDK6/SMO/CDK5R1",28
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","8/2848","27/16355",0.296296296296296,1.701518934665,1.67516396825595,0.0834766966717656,0.69330439409095,0.670690204635673,"PACS2/DMTN/RAP1GDS1/TMTC4/BCL2/GRINA/KCTD17/BAX",8
"GO:0044342","type B pancreatic cell proliferation","8/2848","27/16355",0.296296296296296,1.701518934665,1.67516396825595,0.0834766966717656,0.69330439409095,0.670690204635673,"BAD/SGPP2/IRS2/PTPRN/NR4A3/IGFBP3/SERPINB1/PHOX2B",8
"GO:0046949","fatty-acyl-CoA biosynthetic process","8/2848","27/16355",0.296296296296296,1.701518934665,1.67516396825595,0.0834766966717656,0.69330439409095,0.670690204635673,"TECR/ACSF3/HACD2/ACSL1/ELOVL6/ELOVL5/ACACA/HACD1",8
"GO:0060343","trabecula formation","8/2848","27/16355",0.296296296296296,1.701518934665,1.67516396825595,0.0834766966717656,0.69330439409095,0.670690204635673,"RBP4/TGFBR3/ADAMTS1/CHAD/GREM1/SLC40A1/THBS3/BMP10",8
"GO:0097107","postsynaptic density assembly","8/2848","27/16355",0.296296296296296,1.701518934665,1.67516396825595,0.0834766966717656,0.69330439409095,0.670690204635673,"LATS1/NRXN1/LRRTM2/LRFN4/LRRTM1/NRXN2/LRFN1/ZDHHC12",8
"GO:0043534","blood vessel endothelial cell migration","27/2848","119/16355",0.226890756302521,1.30294884807856,1.52302069323769,0.0836700834654341,0.693955994456444,0.671320551112917,"NFE2L2/ATP2B4/PDPK1/ANGPT1/EFNA1/PRCP/ATP5F1B/GPX1/TGFBR3/HDAC7/FGF2/HMGB1/VASH1/SH3BP1/MAP2K5/GREM1/MAP2K3/GADD45A/HDAC5/AKT1/ANXA1/PPARG/ETS1/SIRT1/HSPB1/STAT5A/EMP2",27
"GO:0043543","protein acylation","21/2848","89/16355",0.235955056179775,1.35500173589193,1.54201158050333,0.0840629891259909,0.694153010392571,0.671511140787011,"NAA80/CLIP3/DIP2A/BAG6/KLF15/KAT2B/GOLGA7/ZDHHC20/CREBBP/ZDHHC16/FOXO1/NAA16/NMT2/DIP2B/PORCN/GLUL/ING5/ESCO1/ZDHHC2/ZDHHC12/SIRT1",21
"GO:2000106","regulation of leukocyte apoptotic process","21/2848","89/16355",0.235955056179775,1.35500173589193,1.54201158050333,0.0840629891259909,0.694153010392571,0.671511140787011,"MIF/BCL6/EFNA1/LGALS3/SLC7A11/FOXP1/ST6GAL1/IRS2/BCL2/BCL11B/ST3GAL1/JAK3/BAX/P2RX7/LGALS9/ANXA1/SIRT1/BBC3/BTK/RIPK3/KIFAP3",21
"GO:0007173","epidermal growth factor receptor signaling pathway","25/2848","109/16355",0.229357798165138,1.31711614781981,1.52531984630771,0.0842396860607577,0.694153010392571,0.671511140787011,"ERBIN/IFI6/PDPK1/ZGPAT/RAB7A/WDR54/HIP1R/PTPN2/SOX9/ERRFI1/TGFA/SOCS4/SRC/PTK6/RNF126/ERBB4/GPER1/NPR2/AKT1/PLCE1/CBLB/PTPN3/RHBDF1/PLAUR/CHMP6",25
"GO:0010586","miRNA metabolic process","25/2848","109/16355",0.229357798165138,1.31711614781981,1.52531984630771,0.0842396860607577,0.694153010392571,0.671511140787011,"NEAT1/TGFB2/DIS3L2/QKI/ELOB/TEAD1/FGF2/NOTCH2/RC3H2/JUN/MRTFA/NFIB/PNPT1/PPARA/SOX9/MALAT1/ZSWIM8/NR1H2/STAT3/XIST/IL6/TERT/PPARG/ETS1/EGR1",25
"GO:0021766","hippocampus development","22/2848","94/16355",0.234042553191489,1.34401894573273,1.53594336338247,0.084314313469191,0.694153010392571,0.671511140787011,"IGF1R/ZIC1/CDK5/ATP2B4/LARGE1/DAB1/KIRREL3/LEF1/NEFL/XRCC1/NEUROD6/EPHA5/SLC32A1/UQCRQ/FXR1/ID4/SRD5A1/SCN2A/BCAN/CDK6/SMO/CDK5R1",22
"GO:0002526","acute inflammatory response","24/2848","104/16355",0.230769230769231,1.32522147796024,1.52777142510253,0.0843836219986994,0.694153010392571,0.671511140787011,"CEBPB/OSMR/PRCP/CD163/SERPINA3/FCGR1A/FN1/PLSCR1/ASH1L/ANO6/TFRC/F3/A2M/F12/ELANE/IL6/IL6R/OSM/SIGIRR/SPN/NLRP3/BTK/CREB3L3/FCGR3B",24
"GO:0002181","cytoplasmic translation","35/2848","160/16355",0.21875,1.25619952598315,1.49537589714704,0.0849024129805584,0.697470434798111,0.674720357506794,"RPS3/EIF3G/SARS1/RPS6/CPEB4/RPL21/RPS12/RPL36A/METTL3/RPS3A/RPS20/RPL9/PKM/EIF3K/DRG2/RPL37A/MIF4GD/RPS23/CPEB1/RPL23/EIF3L/RPS27A/RPL28/RPS13/YBX3/RPL26L1/CPEB2/RPL31/EIF3C/NEMF/RPL34/RPL22/FMR1/RPL27A/EIF2B3",35
"GO:0034198","cellular response to amino acid starvation","14/2848","55/16355",0.254545454545455,1.46175944841675,1.57509180685318,0.085524635009158,0.699725943340509,0.676902295914731,"SLC38A2/MAPK3/MIOS/NPRL3/RRAGA/WDR59/NPRL2/WDR24/TFEB/SEH1L/SESN3/ATF3/UCP2/RRAGD",14
"GO:0039532","negative regulation of cytoplasmic pattern recognition receptor signaling pathway","14/2848","55/16355",0.254545454545455,1.46175944841675,1.57509180685318,0.085524635009158,0.699725943340509,0.676902295914731,"ERBIN/IFI16/CSNK1A1/ABHD17A/LAMP2/BANF1/CPTP/FBXL2/TREX1/AKT1/ZDHHC12/TKFC/TSPAN6/DHX58",14
"GO:0071385","cellular response to glucocorticoid stimulus","14/2848","55/16355",0.254545454545455,1.46175944841675,1.57509180685318,0.085524635009158,0.699725943340509,0.676902295914731,"IGF1R/FAM107A/FBXO32/SERPINF1/ZFP36L2/ZFP36/ISL1/DDIT4/ZFP36L1/SRD5A1/ZNF764/PCK2/ANXA1/SSTR4",14
"GO:0031503","protein-containing complex localization","45/2848","212/16355",0.212264150943396,1.21895371793513,1.47343394341309,0.0858140183830481,0.7011434952596,0.678273610152459,"AP2M1/LPAR1/IFT25/KIF5B/IFT122/EXOC3/CPLX1/HPCA/VPS35/LGI1/STX1B/TTC21B/ADAM10/OLFM1/CACNG3/CALY/SSX2IP/MIOS/RAB7A/KIF17/PPP3R1/GPHN/NACC2/VAC14/EZR/NRXN1/ARC/IQSEC2/NPM1/XPO1/DYNC2I1/RABEP1/SEH1L/FXR1/MKLN1/TAMALIN/AP2S1/ERBB4/TNFAIP2/SUSD4/ZDHHC2/IFT70A/CBLB/CACNA2D2/KIFAP3",45
"GO:1902652","secondary alcohol metabolic process","33/2848","150/16355",0.22,1.26337780898876,1.48799965871182,0.0865766302377549,0.706418504561573,0.683376559301994,"IDH3G/FGF1/GBA1/CYP46A1/G6PD/HDLBP/HSD17B7/ABCG4/SOAT1/QKI/LDLRAP1/ABCA1/NPC1/IDH3B/CYP11B1/NSDHL/FDXR/NR0B2/MVK/EBP/TM7SF2/ACADVL/ERRFI1/STAR/CYP39A1/SQLE/GPR146/ACO2/ANGPTL3/LEPR/CYP2D6/LCAT/LBR",33
"GO:0045786","negative regulation of cell cycle","78/2848","387/16355",0.201550387596899,1.15742857765003,1.4391840309071,0.0868803767870157,0.707940236221323,0.684848655147596,"TSC22D2/BCL6/USP47/MAD1L1/FAM107A/WAC/CDK5/BABAM2/BRSK2/BRINP2/CTDSP2/CDC14B/ZFP36L2/LATS1/MEN1/TSPYL2/BMP7/KAT2B/SOX2/FOXN3/VPS4A/DTX3L/ATRIP/SYF2/INHA/TTI1/EME1/ZBTB17/RB1/CCNG1/CDKN1C/CRY1/NPM1/PSMG2/LATS2/ZFP36L1/BCL2/TREX1/PPP1R10/CCNB1/IPO7/TPRA1/E2F1/AVEN/INIP/ZWINT/BRINP1/HEXIM2/H2AX/GPER1/ZWILCH/NPR2/EME2/CDC20/RHOB/CDK2/TIMELESS/DGKZ/PPP2R5B/RBBP8/TRIM35/CDK6/KANK2/ETS1/NSUN2/WAPL/SIRT1/PTPN3/MDM1/STK38/GNB1L/BRSK1/TP53I13/NR2F2/NUBP1/APC/MAP3K20/GML",78
"GO:1903531","negative regulation of secretion by cell","32/2848","145/16355",0.220689655172414,1.26733824099186,1.48475952195618,0.0873761590053576,0.710529501818945,0.687353464129518,"ABCC8/FKBP1B/MIDN/RAB7A/NDUFAF2/PNKD/FOXO1/RABGEF1/GABBR1/ADRA2C/INHA/DPH3/CRY1/SIRT4/GNAI2/SNCA/PIM3/MAOB/TNFRSF1A/FMR1/PRKG1/CD200/LGALS9/ANXA1/OSM/JAGN1/SLC30A1/UCN/UCP2/RHBDF1/TNFRSF1B/VPS4B",32
"GO:0070231","T cell apoptotic process","15/2848","60/16355",0.25,1.4356566011236,1.55237014180557,0.0875724586608158,0.710529501818945,0.687353464129518,"EFNA1/KDELR1/RPS6/LGALS3/BCL2/BCL11B/ST3GAL1/JAK3/BAX/P2RX7/LGALS9/AKT1/BBC3/RIPK3/KIFAP3",15
"GO:0045165","cell fate commitment","59/2848","286/16355",0.206293706293706,1.18466768484325,1.44671183731758,0.0876577863267224,0.710529501818945,0.687353464129518,"ZFPM1/EHMT2/SMAD5/LATS1/MITF/MCL1/FGFR2/SOX2/ISL1/DSCAML1/FGF2/ZDHHC16/NOTCH2/BHLHE22/NFIB/TGFBR1/TCF7L2/GAP43/SOX9/LATS2/BCL2/WNT6/BCL11B/EPAS1/MGA/WNT5B/LHX3/JAK3/ERBB4/STAT3/SOX5/FZD7/ATOH7/RUNX2/LGALS1/FGF8/IL23A/CHD4/NKX6-2/TBX21/IL6/PDPN/SOCS3/ARX/IL6R/PPARG/GLI2/SFRP2/SLAMF8/ISL2/SMO/IL7/OLIG1/STAT5A/NR2F2/SPN/APC/TAL1/DLL1",59
"GO:0070232","regulation of T cell apoptotic process","11/2848","41/16355",0.268292682926829,1.54070464510825,1.59174809648822,0.0876688437984621,0.710529501818945,0.687353464129518,"EFNA1/LGALS3/BCL2/BCL11B/ST3GAL1/JAK3/P2RX7/LGALS9/BBC3/RIPK3/KIFAP3",11
"GO:0006820","monoatomic anion transport","38/2848","176/16355",0.215909090909091,1.23988524642492,1.46921912913485,0.0879746317747463,0.712052046455654,0.688826346434411,"SLC1A4/GABRA2/SLC4A3/SLC4A8/SLC17A7/P2RX5/GABRA1/GABRD/MCOLN1/SLC17A6/GABRB3/CLIC4/SLC12A4/TTYH1/SLC26A2/FXYD1/GABRG1/ANO6/SLC12A8/GABRA4/ATP8B1/AHCYL1/SLC1A3/ABCC1/ABCB1/SLC12A3/TCAF1/SLC12A2/SLC4A11/SLC17A3/SLC26A8/CLCN7/KCNQ1/UCP2/SLC12A7/GABRE/ABCC9/SLC17A1",38
"GO:0043467","regulation of generation of precursor metabolites and energy","31/2848","140/16355",0.221428571428571,1.27158156099518,1.48186404534346,0.0881445697375575,0.712472439190592,0.689233026807168,"SORBS1/AK4/KAT2B/EPM2AIP1/HTR2A/DDIT4/KHK/PPP1R3C/PNPT1/PPARA/IRS2/TREX1/SNCA/PHLDA2/CCNB1/PPP1CA/SLC2A6/PPP1R3E/SRC/OPN3/UCHL1/SLC25A23/STAT3/SIRT6/P2RX7/RPTOR/AKT1/UQCC2/CAVIN3/MLST8/SLC35A4",31
"GO:0006195","purine nucleotide catabolic process","30/2848","135/16355",0.222222222222222,1.27613920099875,1.47935383692603,0.0888765143854941,0.714997814705854,0.691676029672214,"GPI/PFKM/ALDOA/TPI1/PFKFB3/HK2/PDE4C/ALDOC/KAT2B/LDHA/PGM1/PKM/HTR2A/DDIT4/ENO1/GAPDH/PPARA/TREX1/SLC2A6/SRC/UCHL1/STAT3/SIRT6/P2RX7/RPTOR/PGK1/OGDHL/UCP2/PDE8A/MLST8",30
"GO:0031122","cytoplasmic microtubule organization","16/2848","65/16355",0.246153846153846,1.41356957649092,1.53407735275056,0.0891596938933603,0.714997814705854,0.691676029672214,"TUBG1/TUBGCP6/FSD1/CLIP3/SLAIN1/TUBG2/KANK1/KPNB1/KATNB1/TUBGCP2/EZR/PPFIBP1/TUBGCP4/PPFIA1/CLIP2/HOOK3",16
"GO:0071384","cellular response to corticosteroid stimulus","16/2848","65/16355",0.246153846153846,1.41356957649092,1.53407735275056,0.0891596938933603,0.714997814705854,0.691676029672214,"IGF1R/SGK1/FAM107A/FBXO32/SERPINF1/ZFP36L2/ZFP36/ISL1/DDIT4/ZFP36L1/SRD5A1/ZNF764/PCK2/GPER1/ANXA1/SSTR4",16
"GO:0003283","atrial septum development","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"ZFPM1/TGFB2/ISL1/NOTCH2/MDM4/CCN1/SMO",7
"GO:0003298","physiological muscle hypertrophy","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"G6PD/FOXP1/PPARA/PRKG1/CTDP1/PDLIM5/PARP2",7
"GO:0003301","physiological cardiac muscle hypertrophy","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"G6PD/FOXP1/PPARA/PRKG1/CTDP1/PDLIM5/PARP2",7
"GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"HGS/HIP1R/PTPN2/SNCA/F3/SRC/CBLB",7
"GO:0010878","cholesterol storage","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"SOAT1/EHD1/ABCA1/NPC1/PPARA/NR1H2/PPARG",7
"GO:0021533","cell differentiation in hindbrain","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"FAIM2/TTC21B/AGTPBP1/KNDC1/LDB1/NRXN1/PHOX2B",7
"GO:0032253","dense core granule localization","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"KIF5B/STXBP1/UNC13A/KIF1C/KIF1A/BAIAP3/RAB3A",7
"GO:0035493","SNARE complex assembly","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"VPS16/STXBP1/SEPTIN8/ANKRD27/SNCA/VPS8/VPS39",7
"GO:0046033","AMP metabolic process","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"ADSL/AMPD2/AK4/AK1/APRT/NUDT2/GART",7
"GO:0061049","cell growth involved in cardiac muscle cell development","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"G6PD/FOXP1/PPARA/PRKG1/CTDP1/PDLIM5/PARP2",7
"GO:1904893","negative regulation of receptor signaling pathway via STAT","7/2848","23/16355",0.304347826086957,1.74775586223742,1.64780796634998,0.0905665526177159,0.714997814705854,0.691676029672214,"HGS/DAB1/PTPN2/SOCS3/PPARG/PARP14/CISH",7
"GO:0002313","mature B cell differentiation involved in immune response","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"BCL6/NFKBIZ/NOTCH2/ITM2A/DOCK10/ST3GAL1/LGALS1/IL6/DLL1",9
"GO:0006734","NADH metabolic process","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"PFKM/TPI1/HK2/PKM/ENO1/PC/GPD2/PCK2/PGK1",9
"GO:0034067","protein localization to Golgi apparatus","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"OPTN/PACS1/GOLPH3/RAB6C/OBSL1/COG7/ARL5C/RAB6A/VPS13A",9
"GO:0060147","regulation of post-transcriptional gene silencing","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"ZFP36/ELOB/FXR1/ZSWIM8/FMR1/STAT3/MAEL/IL6/PUM1",9
"GO:0060674","placenta blood vessel development","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"GGNBP2/NOTCH2/VASH1/NSDHL/ITGB8/SOCS3/CCN1/AKT1/NR2F2",9
"GO:0071354","cellular response to interleukin-6","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"ST18/C1QTNF4/YAP1/PTPN2/SRC/STAT3/IL6/IL6R/PHB1",9
"GO:0180046","GPI anchored protein biosynthesis","9/2848","32/16355",0.28125,1.61511367626405,1.59931098859147,0.0909437432418178,0.714997814705854,0.691676029672214,"GPAA1/DPM3/MPPE1/PIGH/PIGS/DPM2/PIGQ/PIGT/PIGV",9
"GO:0140056","organelle localization by membrane tethering","19/2848","80/16355",0.2375,1.36387377106742,1.49808958874093,0.0918578901391556,0.721039058790655,0.697520220573098,"EXOC3/STXBP1/CEP290/ESYT1/STX1B/PACS2/STX8/UNC13A/RIMS1/TPRG1L/CPLX2/STX16/AHCYL1/PSEN2/CALM1/EXOC5/CAV2/PDZD8/PPFIA3",19
"GO:0048754","branching morphogenesis of an epithelial tube","34/2848","156/16355",0.217948717948718,1.25159806251801,1.44986654270364,0.0920346227634974,0.721039058790655,0.697520220573098,"FGF1/FGFR2/BMP7/YAP1/PPP3R1/MET/FGF2/CLIC4/CITED1/HHIP/LEF1/TMEM59L/GREM1/NRARP/NKX3-1/SOX9/BCL2/WNT6/PPP1CA/SRC/TNC/MMP14/GREB1L/SIRT6/FGF8/TIMELESS/MAGED1/GLI2/NPNT/SFRP2/SMO/GDNF/LAMA5/SIX4",34
"GO:0048864","stem cell development","20/2848","85/16355",0.235294117647059,1.35120621282221,1.49066623913017,0.0922406626911731,0.721039058790655,0.697520220573098,"PHACTR4/MSI2/SEMA4C/MAPK3/BMP7/SETD2/ISL1/FGF2/FN1/PDCD6/SOX9/BCL2/ERBB4/SEMA4A/SMO/GDNF/SEMA3B/LAMA5/PHOX2B/SEMA3G",20
"GO:0001657","ureteric bud development","23/2848","100/16355",0.23,1.32080407303371,1.47757292985855,0.0923300701150458,0.721039058790655,0.697520220573098,"FGF1/SMAD5/SDC4/FGFR2/BMP7/FGF2/CITED1/TMEM59L/GREM1/SOX9/BCL2/WNT6/GREB1L/FGF8/HS2ST1/MAGED1/NPNT/ROBO2/SMO/GDNF/LAMA5/CALB1/SIX4",23
"GO:0001938","positive regulation of endothelial cell proliferation","21/2848","90/16355",0.233333333333333,1.33994616104869,1.4849331453732,0.0924286570890969,0.721039058790655,0.697520220573098,"APLNR/PDPK1/EMC10/FGF2/ZNF580/HMGB1/PDCD6/TGFBR1/NRARP/EGFL7/F3/TNFSF12/STAT3/SIRT6/RPTOR/MYDGF/RICTOR/CAV2/AKT1/SIRT1/STAT5A",21
"GO:0030901","midbrain development","21/2848","90/16355",0.233333333333333,1.33994616104869,1.4849331453732,0.0924286570890969,0.721039058790655,0.697520220573098,"G6PD/SYNGR3/PLP1/CNP/NDRG2/FGFR2/LDHA/INA/FGF9/FGF2/KDM7A/NR4A2/UQCRQ/MAOB/GNB4/MBP/CALM1/CALM3/SFRP2/HSPA5/PADI2",21
